mean,std,rms,peak_to_peak,zero_crossing_rate,kurtosis,skewness,line_length,total_power,delta_power,theta_power,alpha_power,beta_power,gamma_power,theta_beta_ratio,alpha_total_ratio,sample_entropy,hjorth_activity,hjorth_mobility,hjorth_complexity,label
1.8202979161887627,35.26748965700489,35.314434884486374,194.3684542317528,0.06640625,0.28070157561374387,0.47077502387530085,3511.6466610980137,1157.1080885063536,357.59447162982576,210.49081054196245,411.4071380444427,98.21370811624357,15.355511290554695,2.143191765988819,0.3555477160094052,0.6349921822041632,1243.7958267069466,0.24369070916488458,1.9473134730550643,1
3.831717580877675,43.45853902815945,43.627132315586195,262.0727191575633,0.076171875,1.6353765751963163,0.9300771086736898,3541.2694654499055,1645.6213624347506,629.6465881273318,345.05760199570534,451.97359728850023,98.3855009634142,15.563853333853212,3.5071997257402696,0.2746522423723222,0.567708350824719,1888.6446144620581,0.19811489378546523,2.3831688384971965,1
-3.369375079940145,43.31557276271839,43.44642139683858,263.1087565023641,0.068359375,1.9164366385810574,0.9192408726732048,3289.821896976643,1680.6714764093097,566.1126124239745,398.9516221820221,480.482154630138,100.45706929722024,14.44621833449726,3.971364334765254,0.2858870168110842,0.5567466683615516,1876.2388437623513,0.1883871808533458,2.563271272016547,1
-2.166216367957733,35.75841988253649,35.82397361891319,191.60871513443982,0.060546875,-0.5101601508522831,0.08771233963949583,3355.0559245716354,1247.2969000535709,420.4852325157857,225.66672022928435,427.7194734680543,101.24226400259204,14.657481675753276,2.228977418200632,0.34291713019545217,0.6186865913226799,1278.6645924957807,0.2318814374667267,2.073200519663497,1
1.26274235711506,35.5411489984854,35.56357392604112,184.30023541795742,0.068359375,-0.5123340866688908,-0.15197441386584382,3396.8478831763664,1283.745274851108,494.56927521369823,224.40855396513683,397.9037345718721,97.10060688209484,15.186230539873405,2.311093217343396,0.30995536448461086,0.616694434695203,1263.1732721325398,0.23800599694123534,1.9749052205462057,1
-1.4034585420207994,33.7449946494415,33.77416704776014,193.09413447769782,0.06640625,-0.14518590534270315,-0.01233548090538424,3261.328367968124,1311.992907819451,468.9913309693129,224.21228547192766,442.85511046044246,99.29478638812192,14.244217890431877,2.2580469088833137,0.33754382955962264,0.6282103323906186,1138.7246638908355,0.24124513472378722,2.01742990079793,1
1.806375519205495,33.34073353374168,33.389631700340026,181.55524495117191,0.06640625,0.16779210857452398,0.302892756016301,3263.6745965698815,1243.7330555133362,370.63855472603933,215.6501116240947,472.310350668099,99.9179604567285,14.544833802092423,2.15827175252928,0.3797521892454313,0.6415005916977785,1111.6045125679666,0.238725346650649,2.079772999962205,1
1.4530346977709947,37.33073323944739,37.35900097737771,216.67635083171348,0.083984375,0.7008918317534842,0.08162048740460548,3442.0855618906307,1150.547611384071,332.38073418673366,207.9863059729608,433.13243446111323,101.68310031038871,14.77024958584145,2.045436314766962,0.37645763649890956,0.6140659511286531,1393.583644194782,0.22514200248996,2.115589622656158,1
-2.702740509859389,37.58831137054842,37.68535468790144,216.67635083171348,0.07421875,0.5917601717959595,0.016695607033142726,3490.452315138693,1108.154894384759,339.3084179030808,197.98896101972431,408.042609448186,100.914482111946,15.418265195568434,1.9619479471746393,0.3682180275661994,0.6098711767522901,1412.8811516892997,0.22651243924464312,2.121169473367807,1
-0.15168587626859376,34.30646257839301,34.30679791597781,193.39882670782492,0.068359375,0.15142784888549743,-0.31682146884651813,3377.6229747748475,1244.7729673389717,403.5482056065826,216.21709614908767,451.74975693524243,102.041599720905,15.09261914875183,2.1189112748179686,0.3629173903904548,0.6298073989561105,1176.93337464268,0.23814019892765126,2.064992078099355,1
1.1883486079419137,33.78298844276309,33.803882625193545,206.70633682339377,0.076171875,0.8211129112909492,-0.3238517549706922,3260.450488966336,1356.266625701945,474.9816867279946,224.58722121299516,482.11749963721104,103.31245460537221,15.566711736313946,2.1738639554239834,0.3554739831393314,0.6230285891428882,1141.2903081238646,0.24081629219352044,2.058571269523198,1
-2.0981225066346654,34.59007600132498,34.65365025261098,206.70633682339377,0.0625,0.4072384229349497,0.00024140964703739712,3290.758618973531,1315.8156633862764,468.5425850495957,225.4144647643012,443.499915012102,99.35075200658392,14.806361525177755,2.2688752748380114,0.3370532266432721,0.605997843992253,1196.4733577774382,0.23925751245632826,2.040875334578389,1
4.396173861895293,37.38872812522477,37.6462924528563,198.96418360687812,0.06640625,0.011166903014006024,0.4935174714030436,3494.9495928645356,1234.124483432136,401.5616472801846,218.19720688506817,411.3301742955701,97.25770640394865,14.179204222282268,2.2434952966997934,0.3332971509905135,0.6110331296782101,1397.9169908219742,0.2283811756546264,2.0389649534980103,1
1.415456209020297,76.66330695605279,76.67637282577748,375.82634201642554,0.052734375,1.6667386918312301,-1.3261403859166465,3908.097082469556,7537.33598733785,4494.435467079089,643.8153886149719,898.3384932593276,326.31310010417064,45.054803128545245,1.9729989032295772,0.11918514641890288,0.39719934353187336,5877.262633437973,0.16174860846985567,3.202374829122774,0
-5.289700439706785,75.84175612545059,76.02600149247726,375.82634201642554,0.044921875,1.3272735134399172,-1.224732696404209,3705.3019314129738,7280.912992097535,4385.995129762013,646.8669121430944,924.0924384939877,321.97038300949043,43.29127273478284,2.00908824624415,0.12691985737186634,0.38823755206732563,5751.971972192321,0.16031940918527318,3.2745765169250984,0
0.388035318973063,36.56964699558936,36.57170563141386,176.7266863559646,0.068359375,-0.7826059054626939,0.048396909075820095,3321.810126464321,1238.0004331778366,404.8917079405327,221.05717955305977,436.6623022298311,104.69593583551664,15.570046620667226,2.1114208282196683,0.35271579114795454,0.5892061115563452,1337.3390813820179,0.23000324836223715,2.11958208789531,0
0.8155082204950999,35.394917247590335,35.40431076325965,173.65462358624495,0.0703125,-0.6111757944430796,0.04304792394836,3584.9878974846442,1277.6516294819448,468.06140464353996,219.19201473814223,411.404296545628,101.58983390255267,20.598343850876038,2.1576176111125087,0.3220003693122842,0.663948025867683,1252.8001669637679,0.2546720532908153,2.2085033366033096,0
-1.2521092161818137,33.69238870456942,33.71564672535653,175.19229844613395,0.076171875,-0.19642625853925688,0.1670568399668993,3550.7308771844173,1302.5721691100562,463.1610937483934,225.87311235711812,436.2423282731678,98.53950935121459,16.115341460501774,2.2922086160593818,0.33490837484361224,0.7140337878801115,1135.177056619797,0.2546981893470832,2.2344656439209354,0
1.7085254890688213,33.5015161431196,33.545053931011964,182.37732686579665,0.07421875,0.2704466414868416,0.30048247118816523,3327.94345225529,1268.5743566492185,380.354402299547,220.87638870228787,478.1182390576025,102.17424142336964,14.6675977420861,2.161761962949776,0.37689413833060004,0.6539264674066639,1122.3515838877033,0.2387101969363181,2.0779589287499456,0
1.6404794073935416,37.46881359852227,37.504708573283025,214.91073431747589,0.076171875,0.724605825566389,0.020006608215305578,3463.299514437591,1158.613543718021,324.54632874896646,212.15238346668178,443.3369470154477,101.37231372512649,16.77699898480888,2.0928039981600715,0.38264436784742556,0.5946522846881005,1403.911992480807,0.23040997886372935,2.3645677906306033,0
-2.811864294789407,37.57478793312208,37.679852295774836,214.91073431747589,0.0859375,0.5310004909141077,0.051211841614376225,3579.3751502552145,1121.312417191211,332.32381426396415,213.99553449911167,415.13111062333127,94.65528277761562,18.233588151702268,2.2607880745745126,0.3702189543777623,0.5814928668449352,1411.8646882190967,0.23405113085564805,2.3265150151461813,0
-0.005338961573860157,34.27976554563805,34.27976596140096,202.97913648118538,0.09375,0.4106913524927158,-0.3704645341338702,3399.0896640582723,1237.6713871319275,406.67703929644836,217.86552799256273,442.318052187574,98.98209141392276,15.348682295020764,2.2010600592534852,0.35737923392780657,0.6084999278953145,1175.1023258639134,0.240821486103804,2.053948556419434,1
0.917169868278155,33.94403126548569,33.95641999857387,202.97913648118538,0.072265625,1.0905377443525168,-0.5090651139639125,3255.5491014928953,1362.3855590340725,497.6236338789388,223.9113688560701,467.5088204326436,99.68331953519969,15.061014694777809,2.2462270508257265,0.34315456247503534,0.6081040313953645,1152.1972585522703,0.23606357629393715,2.0944631597695276,1
-1.1553059652889732,35.048529992203434,35.067566018870146,206.7527498032508,0.07421875,0.1910834683960836,-0.0890143868367722,3356.1746610414057,1351.3222811983183,504.07790145160095,218.20210498612593,440.4657672052323,99.19652637449414,15.120411955573486,2.199695019181952,0.3259516795761248,0.6432057262952688,1228.3994546143836,0.2342198161269682,2.0740606888540043,1
4.066042298663767,45.338861424129675,45.520820019096284,287.62865568453356,0.056640625,1.9705921222852334,1.0561766809586806,3598.849435250485,1505.7408779320633,556.1422761756406,242.03314342303386,420.0270449579287,96.0475062804673,15.280841120090763,2.5199315713234185,0.2789504164453452,0.5414028440888905,2055.612355236434,0.19544304719960767,2.2989010739230884,1
0.9304148710829692,46.71746473218169,46.72672878380181,301.48286977873363,0.056640625,2.015134499585076,0.8842746994514611,3444.1426643056443,2211.4696870140206,1089.458262585965,282.0540307739911,474.0046139216563,99.2900761076968,14.782881067723398,2.840707166626159,0.21433918660746767,0.5383876922161978,2182.52151100264,0.18432494680160566,2.5238753747557108,1
-4.639177795563228,36.30378507376972,36.59899973088488,204.71052329218878,0.072265625,-0.26115575167457905,-0.25490728071010277,3195.9569619274653,1185.7302719234876,334.6704552386485,216.71709320578356,469.72926776023644,102.67003759710138,15.587496724453036,2.1108114721475664,0.3961518727174294,0.6115496305924352,1317.964810682465,0.21850726832039027,2.2980234604854495,1
-0.08728352660001093,35.534377272046655,35.53448446968327,167.87813775024256,0.064453125,-0.695362301027858,0.06090598901757082,3354.964511885158,1260.2257435208799,427.01428167544304,224.53793157044663,439.24920386123466,100.0875970383812,15.612989811035419,2.2434141513492594,0.3485480328580171,0.6168120615616574,1262.6919681121458,0.23693239759029147,2.027566181249569,1
0.6581838500632462,35.58723480651185,35.59332082223142,171.785395030539,0.064453125,-0.6132190681609755,-0.09312116771779225,3477.3015792588612,1307.6595050000099,507.5840018498201,220.1194944334644,409.7084404058212,95.26386696447253,15.484565454733872,2.3106294280029096,0.31331431373323604,0.6406268311160177,1266.4512811738086,0.2402220092200544,1.986630720732103,1
-1.2011308971800156,33.3586734119756,33.380290700337056,194.06689956004516,0.0625,0.08330354350942093,0.16261956571815228,3289.6911908033417,1314.0384540209702,472.29098139552065,223.0193029659704,442.40925410821893,98.08253303760537,15.039396094436531,2.2737922447462036,0.33667907720237744,0.6351462840351665,1112.801091806848,0.2394939728126941,2.052635426762364,1
1.8351152384555456,33.27409039974949,33.32465663542707,187.0182650633047,0.0703125,0.24586357825423422,0.45795904209063504,3216.809051502719,1247.7241317326286,368.34350023820355,221.4615721490693,470.039661007176,97.63268888270078,14.960042059831974,2.268313765435066,0.3767176165411374,0.6088868369422055,1107.1650919307012,0.23865951939350702,2.0918063550176598,1
1.6803276178694406,37.50416334371253,37.54178697152341,208.3791158082007,0.07421875,0.5808426613688038,0.08264085310818362,3413.0928422312672,1164.9811397034741,332.39859816144065,216.4598098960457,440.08444105314993,97.37035902508298,14.987110182170593,2.2230565036766974,0.3777610006331655,0.5901535299123852,1406.5622681118703,0.22467312938639353,2.143901010696778,1
-2.7091953883111874,37.599686042402766,37.697163422985874,208.3791158082007,0.06640625,0.5283441150334687,0.15312388986018127,3457.084504182084,1126.0165509099875,339.0058009246298,212.74809414440105,419.555778718378,94.9773101919863,15.317757990202866,2.2399886216439895,0.3726017866960437,0.5812538735819599,1413.7363904872573,0.22619899095475604,2.087978179531539,1
-0.5853402356782755,34.10004866605797,34.10507208933924,194.51237152701395,0.07421875,-0.004719325680194508,-0.20938218331956227,3348.5420139787366,1246.4343194099056,404.9420738608944,229.33245617567016,450.591114114085,99.0770771689393,14.558203420486091,2.314687339682301,0.3615040978071003,0.655127137398294,1162.8133190275223,0.2405486645440989,2.026434404683728,0
1.958120514970555,33.54556197394989,33.60266305070569,205.02857093707016,0.078125,1.052460258662923,-0.46250490770708524,3264.2301523672404,1378.1439295495175,495.9185066877769,226.9728347668045,478.9960565636377,105.17135636459469,15.430889238235729,2.1581240616500557,0.34756606062199186,0.6354257036420575,1125.3047281481126,0.2382760910535988,2.0648921621901866,0
2.102682372903044,44.101214844173505,44.15131282185465,296.2010936743946,0.08203125,2.029849649198195,0.9290389559694561,3463.1247840324713,1345.1975925246456,467.1262978443293,229.80867750391621,441.42588254986134,101.08673717089667,15.286621906864696,2.2733810976152387,0.3281494741017193,0.5428966616827818,1944.9171507319495,0.1915097958491284,2.4951408721568535,0
-0.25768294450479345,45.582504066742885,45.58323241603781,262.9713797247632,0.0703125,1.6068377867076604,1.157335562948565,3560.1724556326376,2067.430792125995,970.1837017373175,339.9439218624213,390.9230552296228,100.07942923968089,14.441263573062313,3.396741212904875,0.1890864045938031,0.5598018171425446,2077.7646769946314,0.1921262069993626,2.4340302704701453,0
-1.1854531330077789,37.39917576223536,37.41795888106579,207.4418730840884,0.064453125,-0.15809665082800217,0.2084272872862383,3414.7657905965957,1183.4636314132374,332.6884488510055,215.1222304388762,452.20927090229014,99.24976906045637,14.690131455252171,2.1674834357331147,0.3821066054748829,0.6319020411759934,1398.6983476945725,0.22094010133881176,2.173583042045045,1
-1.6529408166744903,35.764573328478434,35.802750155700885,172.31520176581216,0.064453125,-0.5320196683038652,-0.15848078702387508,3186.9316386628807,1192.8337219877471,335.97196272292524,213.19618733520838,476.282859502201,102.49935713651658,14.641516075130014,2.079975848543686,0.39928688359725417,0.6170146043828563,1279.104705368111,0.22114216960750216,2.254062728403966,1
-0.6187546319668473,34.847073331746934,34.85256629120341,167.85696328918675,0.072265625,-0.5334815490979223,0.09291638513527062,3168.965277307102,1183.1411766311203,378.800436643612,215.6403030208981,430.9419903330426,98.27515926126298,14.130973539958212,2.194250354228597,0.3642354765811702,0.595776135837168,1214.3185197881483,0.23439857828734914,2.022426808116961,1
0.7623738178640456,35.201894396103235,35.21014886240286,168.68805628161553,0.072265625,-0.4899586088011296,-0.06404637843387347,3428.4803982550025,1274.0965575892906,482.2425680247999,215.91786565484574,410.0789256302821,94.45824706143432,14.606248278347302,2.285855098649203,0.32185859320284926,0.6315189216699844,1239.1733690744045,0.23987167305176282,1.9621469568117222,1
-1.3869366460185084,33.35025694945461,33.37908374798077,170.1374260253607,0.07421875,-0.3338516289262281,0.004431554419899913,3379.2455492577474,1291.9507975829288,460.5964516507474,214.2104924234098,448.37041969734577,97.0165199904744,15.27134720640534,2.2079795528064925,0.347049145010931,0.6326504227750409,1112.2396385946454,0.2457804640044185,2.015880823256569,1
1.7841274537960095,32.955270825000646,33.003529900914046,201.01357158168634,0.08203125,0.38497315749077465,0.16404749751397218,3230.008647430878,1215.4698249487628,347.16723235798787,214.14188019748516,474.2090590572791,99.13414559999825,16.092442635858706,2.160122316094173,0.3901446579122349,0.6136850640811474,1086.0498751491386,0.24290974251366065,2.086246206520306,1
1.6144510523122033,37.26485731591502,37.29981290805381,216.51594892830337,0.078125,0.7272298183900126,-0.04694939895727544,3379.7587973782065,1151.0541838443396,336.55385161853826,207.51131873867882,429.02793605119354,98.3216916743352,16.287184107835134,2.1105344629952625,0.3727260993208051,0.6074956616527905,1388.6695907755052,0.22527222046500908,2.157521147781499,1
-2.8069240464065675,37.804017128585166,37.908080057695564,214.46482652196696,0.0703125,0.283646568218185,-0.02449852891440236,3396.859593291967,1111.4293181548292,342.2860475032654,206.1693052666185,403.00191253484684,96.71063973892973,15.215598184908007,2.131816166485635,0.36259787820236905,0.6076553442017483,1429.1437110583606,0.22361684822212138,2.1268822809503027,1
-0.22997473393667134,34.39121534750646,34.39198426169698,184.7742041268918,0.06640625,-0.008418395922359156,-0.3984274466903503,3282.7248788594607,1262.6844251080452,426.8636695418196,223.376080317945,439.5081476173738,100.73742777123897,15.935701883763258,2.2174090133133215,0.3480744189742944,0.6481750197357654,1182.7556930785638,0.2386533159199032,2.0562889276127154,1
1.161838620510137,33.77544552258238,33.7954226076408,191.25926469471278,0.0859375,0.8696990544077021,-0.47342232500239984,3301.414585107176,1364.9366077069635,499.4732749703154,215.87221456328407,473.83706258005816,100.62467036762197,15.21644903929094,2.145320961297234,0.3471495012329434,0.6220374700520568,1140.7807202489303,0.239240996471523,2.0809547279997243,1
-1.6476101381486274,34.64482197427188,34.6839776957073,206.91349505367268,0.078125,0.4975554049490345,-0.07701361410385152,3389.3553039126955,1331.9700447930431,485.298772696226,220.0986909935267,440.7943644850254,102.855785665806,14.91009946598126,2.139876620151059,0.3309341424067195,0.6178147316095859,1200.2636896289914,0.24076807065310527,2.013615451764414,1
1.584253423084735,35.65563512868652,35.69081359872005,198.21739978855283,0.06640625,0.4027923822749644,0.4107438375841645,3508.002920403875,1181.9872247064081,378.1911163402499,208.9152102999675,411.5923608177582,95.56086053233233,15.038965237445002,2.1862005965222817,0.3482206509634594,0.6096102800606784,1271.324316430024,0.24076058429308558,1.9681923804679777,1
2.0110694138717475,36.46805941591341,36.52346858870336,212.6153284306502,0.072265625,0.2501129833318112,0.14357375834284045,3371.025208694646,1163.1451276445334,330.82285048300065,215.73898696422125,445.567748754279,95.66592534355468,15.786933527260832,2.255128837038488,0.38307149999122736,0.6011755861080966,1329.9193575625904,0.22384092403470013,2.1730891742775715,1
-2.4340745419578966,35.55942233477591,35.64263227735526,172.65848665950574,0.068359375,-0.5673833536198574,-0.132496870972748,3198.4320068359266,1189.8758645608466,326.64827387411447,216.2521234510028,483.0367211821511,101.26222205003087,15.259604084967552,2.135565653933197,0.4059555585325095,0.6166331590141573,1264.4725167829597,0.2250248527930868,2.228755036513042,1
-0.5473257000340657,34.90821349455924,34.91250398931085,173.45946799599994,0.072265625,-0.5576454798407715,0.16951475235508495,3321.581120720606,1206.3510902145115,387.47254604769796,220.91747335865495,435.4377631676319,98.14328585755499,15.615483458846972,2.2509687894421453,0.36095442421343776,0.6243075775229835,1218.583369381728,0.2390606784984914,2.0422621465389974,1
0.7952428524485549,35.338310901442114,35.34725772335604,177.1046440019054,0.072265625,-0.5272427782082749,0.05650288674956024,3448.263045042192,1277.896876948042,493.7819363781196,214.2616209468875,403.40370129307917,94.83112501768491,15.769251309857689,2.2594018673397596,0.31567782077730294,0.6240772407518891,1248.7962173669825,0.2406525577610759,1.9767165477051893,1
-1.1050335859771618,33.838253873588584,33.85629224294312,183.0735961964079,0.07421875,-0.054523888092194994,0.2808285130470823,3376.143241383752,1335.404651482489,484.95672956257215,218.36675099867992,451.3652068694537,99.5335944449414,14.92338311588878,2.193899981372349,0.3379988278222441,0.6107769131793195,1145.027425213433,0.24196735497697583,2.0258965918484306,1
1.6884985342459218,34.2027896231699,34.24444254630186,186.39168038424765,0.10546875,0.18745468704271406,0.28039331233517767,4057.500365916716,1343.81019279552,374.7208046608725,207.58990129096168,464.57361629308843,118.3717846197585,102.51197540506104,1.753711004339382,0.3457137167017902,0.7012374217775025,1169.8308180068186,0.3148659650881907,2.3552473223091845,1
1.50561375997665,38.05092438119545,38.080700086233776,226.6037407777223,0.10546875,0.4864349934163177,-0.06207185846777517,4166.248254095204,1269.412549473007,344.47933397327006,213.02284562934503,423.6324761059958,115.78145691639675,103.21308403968328,1.83987014244573,0.3337232456712876,0.6731903933996816,1447.8728462634542,0.2916044777494775,2.4819211453618855,1
-2.636958403971002,37.27092475492999,37.3640921435531,226.6037407777223,0.078125,0.4406343426588011,0.028339466696389995,3460.940955207755,1084.031089527872,327.43144419791145,199.76315180234917,402.25091018789846,95.04572902891564,14.84838111161953,2.1017583203720336,0.37106953303626267,0.6268434338978051,1389.1218320876533,0.22807990213263024,2.1170185778811046,1
-0.327703910070436,33.85242469267201,33.85401080264649,185.52243825431282,0.078125,-0.05652273397928731,-0.28216307242912736,3472.2517979975987,1217.1852695089715,389.3457489598436,216.2723633528709,443.74141548297814,99.305410606493,16.054055394619787,2.177850753871513,0.3645635768020667,0.6642078585320533,1145.9866575730298,0.2435051932623415,2.0237889695830833,1
1.178038535965244,33.44371090226851,33.46445238916563,181.44751433302366,0.0859375,0.7795937317011092,-0.4851911633955894,3329.5455307070315,1347.8362354958304,484.77685743429595,222.5491563099886,471.24956539598617,99.81860940199904,15.25560673641148,2.229535731295528,0.3496341417343087,0.6255662916821472,1118.481798914514,0.23994479450516693,2.0787925898341184,1
-1.3967489064002403,34.34620247467551,34.37459137122849,201.6414390935808,0.072265625,0.12370025842265564,-0.11065500006163634,3228.401847045926,1323.3999742000133,486.68753483924564,220.85066691537725,431.2408592501668,101.61038377529599,14.841238641077663,2.1735048989065184,0.3258582950410356,0.6109573029807123,1179.661624431406,0.23484090965835652,2.060383963524206,1
1.3195249843608505,35.58308297010267,35.607540491328,190.84834047520627,0.0703125,0.19368832168509753,0.47072923049346577,3471.8232444478062,1174.9326786815896,377.44224891483833,207.39073986420155,404.64078834507603,98.25410259326515,14.412429229928001,2.1107590868008925,0.3443948710313597,0.6451023117482839,1266.1557936572108,0.23972134736453485,1.9642441434790734,1
1.676703199351687,36.70977552167689,36.74804692049122,221.70417255093008,0.083984375,0.47619647935206855,0.10555321989031706,3450.094304006402,1166.1504173526428,336.43605091132696,208.1587652574247,441.6042391418621,97.27696801830326,15.39345397520968,2.1398566330547877,0.3786854873699551,0.597305358292097,1347.6076188519078,0.2288713149672957,2.13152727614418,1
-2.3767229048396747,35.69739714659987,35.77643043692965,179.15542093323126,0.072265625,-0.25192296911648704,-0.29474608539158215,3220.9605163533906,1185.0997620801186,331.5214756676951,213.24609977519958,473.168733727844,103.67666185114199,15.722209845547079,2.056838018968786,0.39926489639768864,0.599493237134279,1274.3041630420767,0.2239387931836506,2.2431893897729136,1
-0.44015752891785764,34.983694316897804,34.98646319233213,183.96278026506428,0.068359375,-0.6147738505578184,0.008748553485341119,3373.261745874547,1208.1136925945825,389.2502884327796,221.90069449741614,434.7326361059867,100.55181093998645,14.664495225029134,2.2068294188143045,0.3598441427911817,0.6255455019775583,1223.858868058148,0.23915836194649137,2.028026303301836,1
1.7290007354019998,35.397379401956115,35.439581149740576,181.19640673160146,0.076171875,-0.6199516891879369,-0.15693338340172341,3433.6568523501146,1298.5201052550194,490.13404695476316,222.8982919821039,412.92147034733995,97.61335917687782,15.879775343512215,2.2834814195688797,0.31799389834341096,0.6153846401057953,1252.974468526027,0.24138405445101888,1.94887015736651,1
-4.931487854240198,33.34886729470114,33.71151913361523,173.70162931893668,0.068359375,-0.5320392934704596,-0.1319827311911492,3280.9782661049126,1292.6599650858655,453.682567039074,222.47083873835464,444.0946153309892,99.70589848288284,14.729145601438438,2.231270588033943,0.34355099355265484,0.6030516576459112,1112.1469498395873,0.24557571628705913,1.9840127882208196,1
-20.209567485212155,126.21057409868556,127.81836969801776,525.0600621453547,0.0234375,1.15954126576053,-1.4426326953102584,3889.632184002758,6826.2868684176665,3338.385025370954,598.6660239442666,619.6352097575866,253.9188729028033,43.50536256600396,2.357705896770532,0.09077192648090661,0.21608940304115193,15929.109014319798,0.11001681729857721,5.359090640356583,1
9.051648899563489,138.68873561040581,138.9838038514345,569.8689513677334,0.025390625,1.346698069932681,-1.634823568690573,4577.076607087392,21727.53283587881,12240.464856513201,1631.6503052895366,856.2517467919531,754.9498473201862,147.63926503728868,2.161269799684492,0.039408604431057134,0.23257702027978164,19234.565385213045,0.1285529207615929,4.714685706570698,1
17.68062179441678,62.38894942396724,64.84585875183971,569.8689513677334,0.0390625,6.394666420015808,-0.8718155796084675,3971.77286736294,1430.622111745252,511.14691734965606,203.26053436359,403.6453304822542,98.67375335270862,15.796591345611533,2.0599250302867946,0.2821467158716267,0.4675931763599663,3892.381010226342,0.21984990848306252,2.553066939738098,1
-6.425891974061967,34.667584467276654,35.25809836701457,186.33243861502785,0.072265625,-0.04997719113918375,-0.22975646555412307,3338.13113872373,1273.9081013760144,437.93896205405673,219.89037507448097,448.2455549687566,97.15165391957676,14.768421178115405,2.263372430658862,0.35186647646292796,0.6295068316069318,1201.8414127957615,0.23275592993096905,2.0954550920330313,1
